tag,uptimeMillis,rms,peak,dbfs,zeroRatio,readResult,callState,audioMode,outputDevice
AAWAZ_DIAG,206477032,72.4,298,-53.1,0.006,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206477536,69.4,312,-53.5,0.007,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206478032,116.2,531,-49.0,0.004,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206478536,183.5,696,-45.0,0.002,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206479036,73.1,273,-53.0,0.005,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206479537,148.9,1240,-46.8,0.004,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206480034,98.3,377,-50.5,0.004,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206480534,114.1,380,-49.2,0.003,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206481033,134.5,455,-47.7,0.003,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206481526,142.6,560,-47.2,0.002,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206482026,144.6,586,-47.1,0.003,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206482531,169.5,760,-45.7,0.002,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206483028,141.6,529,-47.3,0.003,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206483528,151.8,541,-46.7,0.002,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206484028,169.4,604,-45.7,0.002,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206484526,166.7,562,-45.9,0.002,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206485027,189.4,698,-44.8,0.003,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206485530,162.8,625,-46.1,0.002,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206486028,417.5,2543,-37.9,0.001,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206486527,190.4,642,-44.7,0.001,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206487026,197.8,761,-44.4,0.002,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206487527,201.7,732,-44.2,0.002,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206488027,190.9,891,-44.7,0.002,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206488527,186.2,610,-44.9,0.001,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206489027,189.3,809,-44.8,0.002,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206489534,194.2,768,-44.5,0.002,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206490033,180.3,758,-45.2,0.002,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206490529,197.8,775,-44.4,0.002,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206491034,221.3,861,-43.4,0.002,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206491535,217.9,839,-43.5,0.002,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206492030,517.2,2919,-36.0,0.001,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206492537,630.1,2342,-34.3,0.000,320,IDLE,NORMAL,BUILTIN_EARPIECE
AAWAZ_DIAG,206493036,294.5,1442,-40.9,0.002,320,IDLE,NORMAL,BUILTIN_EARPIECE
